isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
BH0006000044,0.6906301837951278,0.5824925837246417,-0.057565820737736736,0.6046344074925967,1.6986316760884983,0.93025
MX01CU010003,0.3186975364012127,0.3034335980640569,-0.11339097618852972,0.28914240549312764,0.852725702720788,0.8758125
SA000A0HNGZ6,0.2680656543502189,0.2577225436128424,-0.09683991278083477,0.2387275862615743,0.7270628401143232,0.876375
ZAE000134854,0.5327676252148769,0.3704953428402567,0.008674508626742416,0.49418845736414474,1.1809338203290085,0.9535
QA0007227695,0.4954705960138168,0.5348112631358098,-0.18286700343579332,0.4082925477016895,1.4715330408252523,0.859875
BRHYPEACNOR0,0.47826077260894495,0.2343752333261131,0.1314441428671436,0.4604164743064996,0.8821443188064487,0.9883125
MX01SI0C0002,0.24631805107017324,0.6488401595957279,-0.37506357380318417,0.1471492413489509,1.1473893290451433,0.6529375
MX01ME090003,0.26907176888653084,0.23366058570540693,-0.069895102268758,0.2479739145201726,0.6722646278187637,0.8991875
CL0000001314,0.4008972222857974,0.3008533838356766,-0.02829683389179177,0.36993385090650166,0.9324459180314976,0.9366875
OM0000003026,0.04240977744650968,0.34772356046728947,-0.4164097617347019,-0.007913497563885853,0.6717015884861485,0.4898125
TREENSA00014,0.19637459263478738,0.28703789084510883,-0.19898883288390054,0.16184751000998204,0.7026895222118713,0.759375
TRASISEW91Q3,0.28490694321255533,0.27263738388869657,-0.10340999604657515,0.25727718525449567,0.7654072822994707,0.87775
MX01OR010004,0.2305545652438072,0.24733672632508483,-0.12973768935282315,0.21085932216251552,0.6672654644043755,0.8424375
CLP3615W1037,0.23195064409842509,0.2958707369729834,-0.18140334752098244,0.19730385845154486,0.7539379774200071,0.7959375
SA15QGU1UNH6,0.21151246515681965,0.4210067860304869,-0.33288311870046006,0.1487399840045394,0.9465674493157128,0.680875
SA16AH822K19,0.35111127009454285,0.345560893154412,-0.13238615354566602,0.3097684215821499,0.9809969279250075,0.8704375
ZAE000063863,0.2593832490001844,0.2614518963470513,-0.11505086542686419,0.23331359709171756,0.7174244017432616,0.8615
SA121053DR18,0.07098613403226194,0.2480824538886796,-0.27422240757418326,0.041347233296251514,0.5190247844844239,0.576875
TRAAEFES91A9,0.33904865681611984,0.30060298862273455,-0.09419178110381321,0.3058666289993701,0.8623648844926657,0.8948125
ZAE000200457,0.48526493686809485,0.4796440036417207,-0.1492469864198589,0.4158697501975422,1.344489619476764,0.879875
BRLRENACNOR1,0.44225518185254054,0.23402811939639775,0.08779499892438088,0.42616683409820444,0.8521114859964447,0.98225
IL0011751166,0.10686449275778005,0.4775809265719658,-0.4814596989685315,0.02472688225081688,0.9824919396631165,0.5265625
SA000A0KFKK0,0.335469971263088,0.27210515618755376,-0.053708339999546655,0.3109896538287112,0.8148851337207417,0.917375
ZAE000071080,0.26762756508573365,0.4496860462666294,-0.27570549148639334,0.2032005611205789,1.00893268042516,0.7439375
